Action,TimeSpent(s)
ROTATE_ARM,0.0000
RELEASE_CAN,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
GRASP_CAN,0.0000
GRASP_CAN,0.0000
GRASP_CAN,0.0000
GRASP_CAN,0.0000
GRASP_CAN,0.0000
GRASP_CAN,0.0000
GRASP_CAN,0.0000
GRASP_CAN,0.0000
GRASP_CAN,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
ROTATE_ARM,0.0000
RELEASE_CAN,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETURN_ARM,0.0000
RETUR0_ARM,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0010
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0010
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0010
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_,AN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000,DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0010
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0010
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
DETECT_CAN,0.0000
